Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
SRR3984963rbin.2	0	0	0	0	0	0	0	0	0.32993075	1331.962	3.2022033	7157.3994	0.23552556	131.88211	3.3144238	7394.6104	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05833265	15.664064	0.5374781	1282.986	0	0	0	0	0.08330344	134.73576	0.7105185	1688.1196	0.055109654	0.4869602	0.3978112	1159.2345	0.04921793	23.039242	0.4387693	1039.3986	0.060460184	0.707198	0.41106364	1183.11	0.032613542	25.348843	0.45134822	729.4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028519262	11.442245	0.5334365	1175.6681	0.07382522	74.06781	1.3467962	2970.4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019637203	12.503018	0.27820447	595.89557	0.3192972	746.9054	3.0932386	6885.5146	0.12750271	0.9765018	1.2784034	3034.9055
GCA_003170915.1_20110800_E2D_genomic	0	0	0	0	0	0	0	0	0.051478095	139.5717	0.5509806	1231.5233	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010181534	19.334219	0.09356014	222.28938	0	0	0	0	0.013358345	8.907569	0.12994514	307.82666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028359761	46.829773	0.30650005	682.2656	0	0	0	0
SRR3989258rbin.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR12917118bin.14	0	0	0	0	0	0	0	0	0.07790632	328.72614	0.835696	1867.9045	0.10319562	69.31572	1.5674051	3496.9412	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07355701	31.54935	0.730226	1743.0839	0.16954726	214.25159	1.6563792	4739.7026	0.09429343	428.47812	0.84582305	2009.59	0.25598404	6.89267	2.0365777	5934.652	0.09794151	192.4742	0.9405553	2228.0776	0.18911068	5.702327	1.4049399	4043.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022609128	8.703861	0.45539194	1003.66156	0.054621153	59.091377	1.0990319	2424.0088	0	0	0	0	0.040510114	35.39705	0.6312883	1490.5327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020508515	0.35198915	0.44669527	967.00757	0.045159347	33.366776	0.67577	1447.4548	0.07029256	159.13037	0.7486157	1666.4099	0.21179397	3.58246	2.323456	5515.8423
SRR3985396rbin.14	0	0	0	0	0	0	0	0	0.10908997	594.74005	1.1174347	2497.6323	0.118993305	86.45418	1.710738	3816.7227	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064410083	8.428174	0.064585686	152.9967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03133506	0.3805984	0.29647034	692.3452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07631308	165.2901	0.77562386	1726.5297	0	0	0	0
SRR9691041rbin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062605456	88.38623	1.2367417	2727.7393	0	0	0	0	0.12654825	355.9637	1.9095198	4508.561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035562523	36.22007	0.53331447	1142.3245	0	0	0	0	0	0	0	0
GCA_003132125.1_20120500_P28_genomic	0	0	0	0	0	0	0	0	0.8059722	17854.625	8.019046	17923.754	0.3509081	347.9863	5.0109825	11179.694	NaN	0	0	0	0.6245283	3130.3904	25.90191	51958.848	1.1182561	955.68536	16.818972	38792.46	0	0	0	0	2.231019	5957.5977	20.388674	48668.746	0.5417738	812.5743	4.9297476	14106.3955	2.1679566	75786.13	18.32866	43547.03	0.8217921	35.189083	6.0601206	17659.383	1.6101186	20264.676	14.318665	33919.42	0.95064986	59.353863	6.552322	18858.684	0.051065654	113.44829	0.68957615	1114.4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059448607	58.80154	1.0247918	2151.6814	0	0	0	0	0.060976896	9.154406	0.5326175	1073.4481	0.28881726	869.8544	4.0188046	7547.8916	0.60359704	7.0978847	6.1038017	13655.102	0.40625206	1968.9095	8.272074	14123.147	0	0	0	0	0	0	0	0	0.3726729	17.069326	3.5117123	8200.878	0.25124964	569.6252	3.5061948	6428.7163	0.55053985	773.68195	5.0699477	12889.9	0	0	0	0	0	0	0	0	0.070245616	220.21033	1.7944894	3651.3284	0.09926498	0.6103512	3.155244	6900.417	0.086492784	66.669014	1.637549	3609.0781	0.26979756	464.69324	5.0238347	11080.497	0	0	0	0	0.13167892	254.54417	1.9474158	4598.037	0.3069412	1939.5227	12.056078	21343.44	0.11682723	1.1087747	2.500048	5126.51	0.08204169	1498.4137	2.2185647	4268.2085	0	0	0	0	0.09295299	3.1244457	1.9147633	4145.0884	0.19984809	316.6243	2.8199093	6040.0615	1.1206331	14664.328	11.065301	24631.236	0.5950835	14.184412	6.145207	14588.602
SRR7102015rbin.20	0	0	0	0	0	0	0	0	0.030933082	152.71295	0.35112876	784.8247	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015742788	40.433598	0.15136898	359.63727	0	0	0	0	0.009287503	8.349882	0.096485525	228.56413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080465354	214.97627	2.1726596	4420.8096	0	0	0	0	0.07581772	41.008	1.5351573	3383.4128	0.06247231	70.27584	1.2773074	2817.2097	0	0	0	0	0.08385489	97.65136	1.3220285	3121.4375	0	0	0	0	0.06842655	0.55171126	1.6369165	3356.6042	0.064301625	1047.0582	1.9895635	3827.6433	0	0	0	0	0.066282846	2.0726826	1.529384	3310.817	0.06381555	61.62516	1.0258898	2197.3884	0.03442613	108.02724	0.3858178	858.82605	0	0	0	0
GCA_003168085.1_20110700_P2D_genomic	0	0	0	0	0	0	0	0	0.023724832	45.074135	0.24411799	545.63965	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023326391	7.4072948	0.22500107	537.0884	0	0	0	0	0.020637777	41.84076	0.18775648	446.0903	0	0	0	0	0.012798484	10.503411	0.120793186	286.1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026482109	40.82281	0.2686002	597.90076	0	0	0	0
GCA_003152315.1_20120700_P3D_genomic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5712664rbin.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031802855	14.70665	0.64789426	1427.9272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10260007bin.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626548	99.78822	1.251347	2759.9524	0	0	0	0	0.1247842	427.51788	1.8807722	4440.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033664543	67.30847	0.5088111	1089.84	0	0	0	0	0	0	0	0
SRR5450747rbin.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2941181	7.4015584	2.146965	6256.324	0	0	0	0	0.12685579	13.244846	0.9001055	2590.6553	0	0	0	0	0.121211335	61.98046	0.9894827	2011.5918	0	0	0	0	0.5477719	446.06897	3.7358205	7594.1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20997964	1.071066	2.0871522	4669.265	0	0	0	0	0	0	0	0	0	0	0	0	0.17040248	3.4848702	1.5984578	3732.8674	0	0	0	0	0.5881433	432.11328	5.2475753	13341.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1586309rbin.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0334362	43.653294	0.47645295	1124.9517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038219538	1.2217628	0.7802726	1689.1375	0	0	0	0	0	0	0	0	0	0	0	0
17_S43_bin.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.079505	6742.9814	42.661316	86729.33	0	0	0	0	13.312099	49483.344	92.84107	188725.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1586270rbin.9	0	0	0	0	0	0	0	0	0	0	0.39287657	878.1375	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062329896	1794.4998	0.63171685	1496.4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19344187	2.315534	2.0975523	4692.5317	0	0	0	0	0	0	0	0	0	0	0	0	0.35904282	43.381176	3.5872638	8377.313	0	0	0	0	0.33965522	757.2549	3.3390772	8489.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11p_S11_bin.40	0	0	0	0	0	0	0	0	0.19956747	214.64969	1.9214636	4294.757	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098106	36.60453	0.92506063	2208.164	0	0	0	0	0.096875	182.49771	0.85510397	2031.6406	0.1306775	3.6064541	0.97135425	2830.5566	0.1617089	95.76066	1.4461486	3425.774	0.15354823	3.8440971	1.0532873	3031.5369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11005121	170.68712	1.0849884	2415.172	0.065433055	1.2509751	0.71213627	1690.5983
SRR1586264rbin.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074546225	101.23621	1.4791632	3262.42	0	0	0	0	0.047505487	62.95331	0.7538836	1779.9923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05537366	1.8270166	1.2462974	2697.9895	0	0	0	0	0	0	0	0	0	0	0	0
GCA_003141455.1_20120800_E3S_genomic	0	0	0	0	0	0	0	0	0.027140265	107.59164	0.28871724	645.32556	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013591465	89.31072	0.12890396	306.2627	0	0	0	0	0.008737714	30.24399	0.08758289	207.4747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019082315	62.674477	0.20514697	456.65488	0	0	0	0
GCA_003133265.1_20120500_P28_genomic	0	0	0	0	0	0	0	0	0.08647732	129.86511	0.86216515	1927.0668	0.073644355	41.640602	1.0686536	2384.2078	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13784738	52.617054	1.2685529	3028.0972	0	0	0	0	0.13427527	439.56363	1.1429825	2715.61	0.13194926	1.4471738	0.97031623	2827.5322	0.10256319	88.573456	0.91505855	2167.6775	0.1322187	1.8685182	0.9133865	2628.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04311509	0.42984354	0.4089205	954.949	0	0	0	0	0.11448331	68.87637	1.0515	2673.3464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016579913	11.46051	0.25633913	549.06165	0.14358546	208.99373	1.4060094	3129.76	0.11481819	0.9225258	1.1777877	2796.046
16p_S16_bin.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0.46954587	299.61157	7.071817	16310.941	0	0	0	0	0.049038235	14.052032	0.48118612	1148.6145	0	0	0	0	0.071788825	96.57072	0.6370124	1513.4768	0	0	0	0	0.8116006	876.3081	7.218431	17099.713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3989121rbin.35	0	0	0	0	0	0	0	0	0.0797012	203.75159	0.8259057	1846.0214	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03882337	15.419578	0.37399986	892.7559	0	0	0	0	0.03324136	79.75699	0.29531252	701.63226	0	0	0	0	0.030234667	28.966597	0.28424913	673.35657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564616	98.8856	0.5810112	1293.3243	0	0	0	0
